engine_no,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,sensor_measurement_22,sensor_measurement_23
69,36,0.0024,0.0,100.0,518.67,642.96,1584.06,1400.27,14.62,21.61,553.08,2388.0,9056.93,1.3,47.24,522.36,2388.05,8139.19,8.3762,0.03,391,2388,100.0,38.91,23.4458,,
69,37,-0.0026,-0.0002,100.0,518.67,642.27,1586.96,1403.9,14.62,21.61,554.55,2388.02,9057.54,1.3,47.41,522.19,2388.01,8139.32,8.3834,0.03,393,2388,100.0,38.91,23.3384,,
69,38,0.0017,0.0002,100.0,518.67,642.14,1585.48,1393.38,14.62,21.61,553.79,2388.03,9057.85,1.3,47.34,521.73,2387.98,8141.77,8.3927,0.03,393,2388,100.0,38.91,23.423,,
69,39,0.0014,-0.0004,100.0,518.67,642.94,1594.9,1403.49,14.62,21.61,553.69,2388.01,9070.94,1.3,47.16,521.75,2388.03,8135.22,8.4023,0.03,391,2388,100.0,38.93,23.3212,,
69,40,-0.0025,-0.0001,100.0,518.67,642.37,1579.66,1395.23,14.62,21.61,554.98,2388.01,9062.84,1.3,47.36,522.49,2388.0,8137.83,8.3953,0.03,392,2388,100.0,38.95,23.272,,
69,41,-0.0021,-0.0004,100.0,518.67,642.81,1583.15,1403.22,14.62,21.61,554.22,2388.05,9054.53,1.3,47.22,522.5,2388.05,8138.32,8.4235,0.03,392,2388,100.0,38.93,23.4194,,
69,42,-0.0026,-0.0003,100.0,518.67,642.56,1588.95,1393.94,14.62,21.61,553.92,2388.05,9059.64,1.3,47.41,522.24,2388.03,8139.47,8.4167,0.03,393,2388,100.0,38.85,23.3479,,
69,43,0.0009,0.0001,100.0,518.67,642.48,1590.83,1406.74,14.62,21.61,553.36,2388.07,9066.87,1.3,47.32,522.04,2388.07,8147.04,8.395,0.03,392,2388,100.0,39.0,23.2502,,
69,44,-0.0,0.0005,100.0,518.67,642.08,1590.48,1402.63,14.62,21.61,553.59,2388.0,9062.19,1.3,47.36,522.08,2388.08,8140.65,8.4196,0.03,392,2388,100.0,38.95,23.3222,,
69,45,-0.0004,0.0002,100.0,518.67,642.33,1589.66,1408.84,14.62,21.61,554.52,2388.07,9067.54,1.3,47.44,521.67,2388.01,8144.68,8.3736,0.03,394,2388,100.0,38.86,23.2566,,
69,46,-0.0012,0.0005,100.0,518.67,642.07,1590.88,1400.68,14.62,21.61,553.96,2388.04,9056.72,1.3,47.15,522.43,2387.99,8142.25,8.4282,0.03,392,2388,100.0,39.02,23.3222,,
69,47,-0.0015,-0.0002,100.0,518.67,642.42,1583.93,1400.96,14.62,21.61,553.83,2388.05,9052.8,1.3,47.17,522.24,2388.06,8137.04,8.4111,0.03,392,2388,100.0,38.95,23.454,,
69,48,0.0021,-0.0004,100.0,518.67,642.22,1583.95,1394.68,14.62,21.61,553.84,2388.01,9062.15,1.3,47.29,522.1,2388.02,8139.48,8.4212,0.03,392,2388,100.0,39.1,23.4226,,
69,49,0.0025,-0.0001,100.0,518.67,642.22,1586.24,1401.05,14.62,21.61,554.35,2388.03,9053.59,1.3,47.43,522.43,2388.02,8141.65,8.4092,0.03,391,2388,100.0,38.75,23.4848,,
69,50,0.0005,-0.0004,100.0,518.67,642.7,1589.78,1409.53,14.62,21.61,554.36,2388.07,9052.96,1.3,47.41,521.93,2388.02,8132.38,8.4397,0.03,393,2388,100.0,38.97,23.4748,,
69,51,0.0046,0.0003,100.0,518.67,642.01,1590.52,1413.52,14.62,21.61,553.49,2388.06,9057.19,1.3,47.37,521.82,2388.06,8136.28,8.4209,0.03,392,2388,100.0,38.85,23.369,,
69,52,0.0031,0.0001,100.0,518.67,641.95,1582.78,1400.49,14.62,21.61,553.32,2388.07,9060.68,1.3,47.37,522.11,2388.04,8141.2,8.4009,0.03,394,2388,100.0,39.12,23.2139,,
69,53,-0.0013,0.0,100.0,518.67,642.44,1590.73,1402.65,14.62,21.61,553.61,2388.05,9055.7,1.3,47.32,521.61,2388.02,8136.94,8.3999,0.03,392,2388,100.0,38.9,23.3389,,
69,54,0.001,-0.0002,100.0,518.67,642.22,1592.65,1399.91,14.62,21.61,554.06,2388.06,9059.05,1.3,47.44,522.23,2388.1,8139.88,8.4224,0.03,394,2388,100.0,38.94,23.4411,,
69,55,-0.0006,-0.0001,100.0,518.67,642.31,1589.02,1403.57,14.62,21.61,553.39,2388.01,9064.28,1.3,47.22,522.0,2388.06,8144.25,8.4422,0.03,391,2388,100.0,38.91,23.4376,,
69,56,-0.0002,0.0003,100.0,518.67,642.2,1581.45,1404.68,14.62,21.61,553.56,2388.07,9051.54,1.3,47.34,522.03,2388.07,8145.83,8.3976,0.03,391,2388,100.0,39.0,23.4773,,
69,57,0.0017,0.0004,100.0,518.67,642.68,1593.8,1405.01,14.62,21.61,553.22,2388.06,9063.66,1.3,47.43,521.24,2388.07,8135.48,8.4233,0.03,393,2388,100.0,39.01,23.2959,,
69,58,0.0009,0.0002,100.0,518.67,642.25,1591.74,1400.35,14.62,21.61,554.18,2388.04,9061.74,1.3,47.39,522.04,2388.06,8142.67,8.4449,0.03,391,2388,100.0,39.04,23.4445,,
69,59,-0.0022,0.0002,100.0,518.67,642.43,1591.48,1399.67,14.62,21.61,553.6,2388.07,9056.32,1.3,47.41,522.12,2388.06,8137.49,8.4002,0.03,394,2388,100.0,38.96,23.4055,,
69,60,0.0012,0.0003,100.0,518.67,642.67,1591.24,1404.78,14.62,21.61,554.13,2388.02,9062.32,1.3,47.34,521.85,2388.06,8145.83,8.424,0.03,392,2388,100.0,38.8,23.3268,,
69,61,0.0011,-0.0004,100.0,518.67,642.6,1589.87,1401.64,14.62,21.61,553.65,2388.07,9060.28,1.3,47.33,522.03,2388.05,8138.79,8.4468,0.03,394,2388,100.0,39.13,23.2911,,
69,62,0.0027,-0.0004,100.0,518.67,641.99,1587.1,1402.55,14.62,21.61,553.73,2388.11,9065.67,1.3,47.31,521.75,2388.02,8138.3,8.4194,0.03,389,2388,100.0,38.92,23.3303,,
69,63,0.0011,-0.0002,100.0,518.67,642.42,1588.23,1407.13,14.62,21.61,554.05,2388.02,9056.97,1.3,47.31,522.24,2388.08,8140.69,8.3737,0.03,392,2388,100.0,38.87,23.3459,,
69,64,-0.0029,-0.0002,100.0,518.67,641.78,1583.57,1403.32,14.62,21.61,554.73,2388.07,9066.03,1.3,47.37,521.62,2388.09,8143.96,8.4115,0.03,391,2388,100.0,39.0,23.4353,,
69,65,0.0045,0.0003,100.0,518.67,642.41,1585.43,1404.72,14.62,21.61,553.88,2387.99,9059.38,1.3,47.33,522.06,2388.05,8148.52,8.3668,0.03,393,2388,100.0,38.91,23.3167,,
69,66,-0.0042,-0.0004,100.0,518.67,643.04,1585.75,1402.42,14.62,21.61,554.22,2388.07,9061.17,1.3,47.33,522.02,2388.02,8141.98,8.404,0.03,392,2388,100.0,38.97,23.3391,,
69,67,0.0015,-0.0003,100.0,518.67,642.61,1589.15,1405.42,14.62,21.61,554.73,2388.05,9060.32,1.3,47.32,521.63,2388.01,8139.04,8.3821,0.03,393,2388,100.0,39.03,23.3232,,
69,68,0.0,-0.0002,100.0,518.67,642.52,1588.22,1403.38,14.62,21.61,553.93,2388.09,9059.01,1.3,47.27,522.47,2388.1,8141.02,8.4487,0.03,391,2388,100.0,39.0,23.3992,,
69,69,0.0011,0.0003,100.0,518.67,642.49,1588.58,1402.21,14.62,21.61,554.03,2388.05,9052.41,1.3,47.21,521.97,2388.01,8143.38,8.4226,0.03,391,2388,100.0,38.83,23.3736,,
69,70,0.0029,-0.0004,100.0,518.67,642.1,1587.68,1398.62,14.62,21.61,553.66,2388.09,9060.77,1.3,47.46,521.39,2388.04,8142.28,8.4369,0.03,392,2388,100.0,38.93,23.2777,,
69,71,0.0021,0.0003,100.0,518.67,642.32,1590.15,1394.47,14.62,21.6,553.47,2388.01,9056.1,1.3,47.33,521.78,2388.05,8140.18,8.3838,0.03,393,2388,100.0,38.87,23.4252,,
69,72,0.0003,0.0,100.0,518.67,642.49,1592.29,1397.55,14.62,21.61,554.04,2388.05,9056.96,1.3,47.15,522.12,2388.05,8140.72,8.4723,0.03,391,2388,100.0,38.97,23.3514,,
69,73,0.0015,-0.0004,100.0,518.67,642.78,1588.97,1397.19,14.62,21.61,553.97,2388.05,9058.06,1.3,47.31,522.25,2388.09,8139.16,8.4148,0.03,394,2388,100.0,38.91,23.3846,,
69,74,0.002,-0.0001,100.0,518.67,641.82,1585.45,1396.86,14.62,21.61,553.64,2388.1,9063.84,1.3,47.39,521.9,2388.09,8141.74,8.4142,0.03,394,2388,100.0,38.92,23.3615,,
69,75,-0.0008,0.0004,100.0,518.67,641.93,1584.1,1393.68,14.62,21.61,553.75,2388.05,9060.09,1.3,47.36,522.24,2388.1,8144.24,8.4274,0.03,391,2388,100.0,38.84,23.4059,,
69,76,-0.0011,0.0004,100.0,518.67,642.15,1588.26,1403.48,14.62,21.61,554.04,2388.03,9056.32,1.3,47.21,522.14,2388.03,8140.08,8.396,0.03,392,2388,100.0,38.74,23.3337,,
69,77,-0.0008,0.0003,100.0,518.67,642.26,1581.31,1397.67,14.62,21.61,554.36,2388.02,9065.86,1.3,47.37,522.26,2388.09,8137.13,8.4086,0.03,392,2388,100.0,38.87,23.3905,,
69,78,0.0001,-0.0001,100.0,518.67,642.65,1581.02,1402.1,14.62,21.61,554.07,2388.07,9064.15,1.3,47.33,522.13,2388.05,8142.57,8.3867,0.03,395,2388,100.0,38.94,23.4632,,
69,79,-0.0001,0.0002,100.0,518.67,642.33,1590.07,1400.89,14.62,21.61,553.88,2388.06,9055.55,1.3,47.26,522.24,2388.05,8136.28,8.4246,0.03,391,2388,100.0,38.95,23.3784,,
69,80,-0.0002,0.0005,100.0,518.67,641.95,1588.83,1402.95,14.62,21.61,554.36,2388.07,9061.0,1.3,47.37,522.0,2388.04,8145.17,8.4196,0.03,392,2388,100.0,39.06,23.3386,,
69,81,-0.0004,-0.0001,100.0,518.67,642.7,1589.94,1410.19,14.62,21.61,554.13,2388.04,9055.31,1.3,47.38,522.5,2388.02,8142.24,8.4154,0.03,391,2388,100.0,38.85,23.3222,,
69,82,0.0011,0.0,100.0,518.67,642.46,1582.8,1400.87,14.62,21.61,554.14,2388.03,9060.03,1.3,47.42,522.06,2388.08,8136.72,8.4148,0.03,392,2388,100.0,38.85,23.3736,,
69,83,-0.0015,0.0004,100.0,518.67,642.18,1590.51,1402.62,14.62,21.61,554.16,2388.09,9063.2,1.3,47.35,522.14,2388.04,8136.95,8.4277,0.03,392,2388,100.0,39.06,23.3795,,
69,84,0.0004,-0.0001,100.0,518.67,642.48,1587.83,1411.14,14.62,21.61,553.84,2388.1,9067.99,1.3,47.28,522.2,2388.07,8140.99,8.3994,0.03,392,2388,100.0,38.92,23.4059,,
69,85,0.0008,-0.0004,100.0,518.67,642.81,1588.16,1403.4,14.62,21.61,553.54,2388.06,9060.47,1.3,47.39,521.82,2388.09,8137.17,8.4113,0.03,392,2388,100.0,38.82,23.4197,,
69,86,0.0006,-0.0004,100.0,518.67,642.23,1588.23,1397.46,14.62,21.61,553.79,2388.06,9060.07,1.3,47.31,521.64,2388.03,8136.35,8.4236,0.03,392,2388,100.0,38.84,23.3077,,
69,87,-0.0012,-0.0004,100.0,518.67,642.3,1595.34,1405.94,14.62,21.61,554.01,2388.07,9062.3,1.3,47.22,521.74,2388.08,8138.54,8.4021,0.03,394,2388,100.0,38.93,23.335,,
69,88,-0.0003,0.0004,100.0,518.67,642.75,1586.48,1397.49,14.62,21.61,554.44,2388.07,9059.07,1.3,47.28,521.98,2388.05,8141.91,8.3784,0.03,392,2388,100.0,38.9,23.3965,,
69,89,-0.0031,0.0002,100.0,518.67,642.5,1590.07,1400.68,14.62,21.61,554.1,2388.07,9060.09,1.3,47.51,521.8,2388.04,8143.15,8.4236,0.03,393,2388,100.0,38.89,23.2684,,
69,90,0.0006,-0.0003,100.0,518.67,642.29,1589.44,1400.74,14.62,21.61,554.05,2388.06,9059.32,1.3,47.29,522.03,2388.07,8148.89,8.3973,0.03,392,2388,100.0,39.15,23.3596,,
69,91,0.001,-0.0004,100.0,518.67,642.95,1588.38,1402.11,14.62,21.61,553.81,2388.09,9057.6,1.3,47.44,522.15,2388.06,8140.09,8.4392,0.03,394,2388,100.0,38.98,23.4327,,
69,92,-0.0007,-0.0004,100.0,518.67,642.49,1583.11,1402.98,14.62,21.61,553.51,2388.02,9059.25,1.3,47.38,522.25,2388.04,8139.8,8.4064,0.03,393,2388,100.0,38.86,23.2896,,
69,93,-0.0004,-0.0001,100.0,518.67,642.42,1590.25,1404.13,14.62,21.61,553.73,2388.1,9055.71,1.3,47.46,522.03,2388.08,8142.21,8.4407,0.03,393,2388,100.0,38.96,23.3355,,
69,94,0.0006,-0.0004,100.0,518.67,642.23,1587.91,1407.16,14.62,21.6,554.38,2388.03,9061.06,1.3,47.35,522.02,2388.08,8138.31,8.4041,0.03,392,2388,100.0,39.0,23.4327,,
69,95,0.0039,-0.0005,100.0,518.67,642.7,1586.28,1410.86,14.62,21.61,553.12,2388.04,9064.63,1.3,47.34,522.0,2388.02,8138.9,8.4283,0.03,393,2388,100.0,38.72,23.314,,
69,96,-0.0003,-0.0,100.0,518.67,642.35,1583.22,1397.91,14.62,21.61,553.21,2388.09,9065.08,1.3,47.35,521.78,2388.04,8135.88,8.3991,0.03,390,2388,100.0,38.93,23.2473,,
69,97,-0.0011,-0.0004,100.0,518.67,642.27,1587.87,1406.05,14.62,21.61,553.68,2388.05,9054.92,1.3,47.35,521.8,2388.04,8140.98,8.3872,0.03,393,2388,100.0,39.02,23.4463,,
69,98,0.0001,0.0,100.0,518.67,642.71,1582.37,1405.4,14.62,21.61,553.82,2388.05,9064.27,1.3,47.56,521.96,2388.03,8140.38,8.4307,0.03,393,2388,100.0,39.08,23.3394,,
69,99,-0.0006,0.0005,100.0,518.67,642.65,1585.79,1402.46,14.62,21.61,553.89,2388.06,9054.75,1.3,47.34,521.93,2388.06,8139.48,8.4172,0.03,391,2388,100.0,39.04,23.4417,,
69,100,-0.0014,0.0003,100.0,518.67,642.14,1585.79,1401.43,14.62,21.61,554.21,2388.12,9061.06,1.3,47.39,521.74,2388.05,8137.73,8.4533,0.03,393,2388,100.0,38.93,23.3111,,
69,101,-0.0068,0.0001,100.0,518.67,642.26,1589.04,1402.74,14.62,21.61,554.83,2388.05,9058.42,1.3,47.37,522.02,2388.11,8147.22,8.4682,0.03,392,2388,100.0,38.83,23.4186,,
69,102,-0.0031,-0.0002,100.0,518.67,642.4,1580.86,1408.9,14.62,21.61,553.63,2388.1,9053.67,1.3,47.4,521.48,2388.03,8139.01,8.418,0.03,392,2388,100.0,38.79,23.3209,,
69,103,-0.0001,-0.0004,100.0,518.67,642.82,1590.71,1402.73,14.62,21.61,554.17,2388.08,9061.15,1.3,47.45,522.03,2388.12,8137.52,8.4634,0.03,394,2388,100.0,38.96,23.3319,,
69,104,-0.0051,-0.0001,100.0,518.67,641.95,1583.69,1406.33,14.62,21.61,554.34,2388.09,9063.72,1.3,47.55,521.75,2388.04,8147.21,8.398,0.03,394,2388,100.0,38.84,23.3785,,
69,105,-0.001,0.0003,100.0,518.67,642.46,1583.49,1401.41,14.62,21.61,554.13,2388.1,9060.61,1.3,47.32,521.4,2388.05,8137.09,8.4414,0.03,393,2388,100.0,38.92,23.4095,,
69,106,0.0004,0.0004,100.0,518.67,642.6,1592.78,1405.4,14.62,21.61,554.08,2388.08,9063.02,1.3,47.23,522.03,2388.05,8142.94,8.437,0.03,392,2388,100.0,38.87,23.2928,,
69,107,-0.0009,0.0001,100.0,518.67,642.06,1581.32,1403.28,14.62,21.61,554.18,2388.06,9058.46,1.3,47.34,521.55,2388.06,8138.36,8.4116,0.03,393,2388,100.0,38.91,23.41,,
69,108,0.0007,-0.0003,100.0,518.67,642.55,1590.72,1403.11,14.62,21.61,553.81,2388.06,9063.82,1.3,47.52,522.02,2388.06,8136.33,8.3946,0.03,393,2388,100.0,39.09,23.3653,,
69,109,0.0003,0.0003,100.0,518.67,642.51,1589.1,1402.85,14.62,21.6,554.03,2388.05,9057.7,1.3,47.29,521.86,2388.02,8139.33,8.4265,0.03,392,2388,100.0,38.91,23.343,,
69,110,0.0026,0.0002,100.0,518.67,642.21,1589.67,1397.65,14.62,21.61,554.29,2388.04,9064.99,1.3,47.32,521.7,2388.11,8135.12,8.4482,0.03,392,2388,100.0,38.86,23.384,,
69,111,-0.0001,0.0001,100.0,518.67,641.98,1594.26,1401.35,14.62,21.61,554.03,2388.07,9056.52,1.3,47.34,521.9,2388.13,8138.88,8.3717,0.03,393,2388,100.0,38.78,23.3955,,
69,112,0.0009,-0.0004,100.0,518.67,642.49,1595.04,1407.67,14.62,21.61,553.85,2388.07,9057.43,1.3,47.37,521.55,2388.1,8135.64,8.4099,0.03,392,2388,100.0,38.74,23.3357,,
69,113,-0.0002,-0.0002,100.0,518.67,642.88,1588.63,1413.22,14.62,21.61,553.99,2388.05,9062.7,1.3,47.48,522.25,2388.05,8141.12,8.4156,0.03,392,2388,100.0,38.88,23.4319,,
69,114,0.0018,-0.0002,100.0,518.67,642.29,1587.98,1406.57,14.62,21.61,554.17,2388.06,9067.76,1.3,47.42,521.68,2388.05,8140.43,8.4277,0.03,392,2388,100.0,38.98,23.3578,,
69,115,-0.004,0.0002,100.0,518.67,642.62,1592.14,1403.66,14.62,21.61,553.28,2388.07,9055.41,1.3,47.4,521.99,2388.05,8138.1,8.3966,0.03,394,2388,100.0,38.84,23.287,,
69,116,-0.0043,0.0004,100.0,518.67,642.19,1593.04,1401.12,14.62,21.61,553.7,2388.01,9057.86,1.3,47.24,522.27,2388.02,8139.99,8.4027,0.03,392,2388,100.0,38.95,23.1733,,
69,117,-0.0014,0.0001,100.0,518.67,642.3,1580.92,1403.44,14.62,21.61,554.26,2388.07,9067.55,1.3,47.39,521.92,2388.05,8138.35,8.431,0.03,392,2388,100.0,39.02,23.4317,,
69,118,-0.0013,0.0002,100.0,518.67,642.19,1586.7,1406.53,14.62,21.6,554.3,2388.08,9062.57,1.3,47.44,521.8,2388.07,8136.39,8.4094,0.03,392,2388,100.0,38.84,23.3953,,
69,119,-0.0006,-0.0002,100.0,518.67,642.48,1585.14,1405.6,14.62,21.61,553.64,2388.04,9059.14,1.3,47.29,521.67,2388.09,8139.41,8.435,0.03,394,2388,100.0,38.74,23.3253,,
69,120,0.001,0.0004,100.0,518.67,642.36,1589.23,1403.27,14.62,21.61,553.82,2388.08,9064.56,1.3,47.45,522.08,2388.05,8138.57,8.4149,0.03,391,2388,100.0,38.91,23.2706,,
69,121,0.0003,-0.0001,100.0,518.67,642.49,1586.86,1405.8,14.62,21.61,553.97,2388.04,9061.73,1.3,47.49,521.67,2388.06,8136.69,8.4424,0.03,393,2388,100.0,39.08,23.3898,,
69,122,0.0024,-0.0003,100.0,518.67,642.4,1583.9,1395.0,14.62,21.61,554.47,2388.1,9056.61,1.3,47.31,521.71,2388.09,8136.89,8.4004,0.03,394,2388,100.0,39.0,23.4376,,
69,123,-0.0025,-0.0003,100.0,518.67,642.28,1591.99,1398.15,14.62,21.61,554.17,2388.07,9055.32,1.3,47.42,521.75,2388.1,8141.08,8.396,0.03,391,2388,100.0,38.86,23.3047,,
69,124,0.0047,0.0005,100.0,518.67,642.44,1585.54,1403.35,14.62,21.61,553.33,2388.06,9062.41,1.3,47.43,521.73,2388.06,8140.77,8.3903,0.03,392,2388,100.0,38.95,23.2923,,
69,125,0.0011,0.0003,100.0,518.67,642.67,1595.6,1411.5,14.62,21.61,554.15,2388.04,9045.64,1.3,47.55,521.93,2388.1,8141.66,8.4411,0.03,392,2388,100.0,38.8,23.446,,
69,126,-0.0012,-0.0002,100.0,518.67,642.12,1592.38,1406.71,14.62,21.61,553.34,2388.09,9060.42,1.3,47.17,521.46,2388.12,8136.47,8.4184,0.03,393,2388,100.0,38.81,23.3453,,
69,127,0.0028,0.0003,100.0,518.67,641.65,1587.74,1405.94,14.62,21.61,554.71,2388.01,9064.82,1.3,47.52,522.01,2388.04,8143.25,8.4416,0.03,392,2388,100.0,38.9,23.3377,,
69,128,0.0011,-0.0001,100.0,518.67,642.34,1581.24,1399.95,14.62,21.61,554.57,2388.03,9058.78,1.3,47.42,522.02,2388.12,8135.69,8.436,0.03,392,2388,100.0,38.83,23.3132,,
69,129,0.0005,-0.0,100.0,518.67,642.33,1586.03,1401.7,14.62,21.61,552.89,2388.02,9067.43,1.3,47.51,521.76,2388.07,8142.81,8.4059,0.03,392,2388,100.0,38.96,23.3278,,
69,130,-0.0041,-0.0002,100.0,518.67,642.27,1584.29,1406.42,14.62,21.61,553.63,2388.07,9061.3,1.3,47.5,521.56,2388.09,8140.92,8.413,0.03,394,2388,100.0,38.93,23.3508,,
69,131,-0.0032,0.0004,100.0,518.67,642.59,1587.82,1406.68,14.62,21.61,553.43,2388.1,9054.98,1.3,47.38,521.36,2388.14,8144.04,8.4318,0.03,393,2388,100.0,38.91,23.3793,,
69,132,0.0039,0.0005,100.0,518.67,642.37,1588.31,1401.39,14.62,21.61,554.13,2388.04,9058.67,1.3,47.24,521.8,2388.07,8140.99,8.441,0.03,392,2388,100.0,38.9,23.3596,,
69,133,0.0011,-0.0002,100.0,518.67,642.78,1586.41,1398.01,14.62,21.61,553.47,2388.11,9061.49,1.3,47.4,521.97,2388.07,8138.4,8.4317,0.03,394,2388,100.0,38.82,23.3191,,
69,134,0.0018,0.0002,100.0,518.67,642.44,1582.76,1406.13,14.62,21.61,553.61,2388.07,9061.1,1.3,47.29,521.83,2388.05,8138.51,8.4166,0.03,393,2388,100.0,38.99,23.3856,,
69,135,-0.0012,-0.0004,100.0,518.67,642.06,1588.63,1402.66,14.62,21.61,553.91,2388.06,9057.13,1.3,47.35,521.93,2388.1,8138.3,8.4278,0.03,391,2388,100.0,38.89,23.3185,,
69,136,-0.0014,-0.0004,100.0,518.67,642.47,1588.81,1403.63,14.62,21.61,554.02,2388.1,9066.77,1.3,47.49,521.77,2388.1,8137.05,8.4118,0.03,393,2388,100.0,38.87,23.4088,,
69,137,0.0001,0.0004,100.0,518.67,642.4,1586.21,1408.87,14.62,21.61,553.53,2388.04,9062.31,1.3,47.49,521.84,2388.08,8132.49,8.3908,0.03,391,2388,100.0,38.89,23.4165,,
69,138,-0.0042,0.0002,100.0,518.67,642.29,1584.91,1402.28,14.62,21.61,554.16,2388.08,9053.76,1.3,47.29,522.26,2388.04,8140.74,8.4068,0.03,394,2388,100.0,38.97,23.3071,,
69,139,-0.0003,0.0002,100.0,518.67,642.46,1591.06,1406.82,14.62,21.61,554.72,2388.0,9054.74,1.3,47.2,521.78,2388.05,8147.73,8.4125,0.03,393,2388,100.0,38.77,23.3347,,
69,140,0.0014,0.0005,100.0,518.67,642.7,1593.43,1412.94,14.62,21.61,553.43,2388.1,9060.49,1.3,47.56,521.71,2388.08,8142.8,8.4162,0.03,394,2388,100.0,38.95,23.2982,,
69,141,-0.0043,0.0005,100.0,518.67,642.88,1583.31,1400.34,14.62,21.61,553.32,2388.07,9063.73,1.3,47.41,521.47,2388.13,8139.96,8.4476,0.03,393,2388,100.0,38.81,23.3677,,
69,142,0.0024,0.0002,100.0,518.67,642.42,1586.04,1403.67,14.62,21.61,553.59,2388.08,9056.86,1.3,47.43,521.68,2388.07,8138.76,8.4405,0.03,393,2388,100.0,38.78,23.3592,,
69,143,-0.0007,-0.0002,100.0,518.67,642.03,1594.37,1404.07,14.62,21.61,554.4,2388.07,9056.28,1.3,47.4,522.11,2388.05,8143.27,8.4432,0.03,393,2388,100.0,39.0,23.3261,,
69,144,0.001,-0.0002,100.0,518.67,642.52,1593.06,1413.04,14.62,21.61,553.69,2388.09,9062.52,1.3,47.27,521.9,2388.09,8145.42,8.3938,0.03,394,2388,100.0,38.81,23.3889,,
69,145,-0.0006,0.0001,100.0,518.67,642.65,1588.35,1401.76,14.62,21.61,554.85,2388.01,9055.84,1.3,47.42,522.12,2388.06,8138.48,8.4415,0.03,392,2388,100.0,38.95,23.3461,,
69,146,0.0046,-0.0003,100.0,518.67,642.87,1591.29,1400.61,14.62,21.61,553.8,2388.04,9060.18,1.3,47.37,522.41,2388.07,8138.65,8.4617,0.03,392,2388,100.0,38.89,23.2719,,
69,147,0.0,-0.0002,100.0,518.67,641.85,1598.39,1404.29,14.62,21.61,553.28,2388.08,9060.27,1.3,47.34,521.11,2388.07,8138.04,8.413,0.03,393,2388,100.0,39.02,23.4099,,
69,148,-0.0008,0.0005,100.0,518.67,642.12,1592.47,1408.86,14.62,21.61,554.29,2388.08,9062.89,1.3,47.36,521.37,2388.1,8139.24,8.4128,0.03,394,2388,100.0,39.03,23.4103,,
69,149,0.0,0.0002,100.0,518.67,642.44,1585.98,1412.5,14.62,21.61,553.91,2388.06,9057.85,1.3,47.69,521.88,2388.03,8139.03,8.4555,0.03,392,2388,100.0,38.65,23.2829,,
69,150,-0.0041,-0.0001,100.0,518.67,641.77,1592.75,1411.43,14.62,21.61,553.64,2388.06,9064.75,1.3,47.53,521.63,2388.07,8142.82,8.398,0.03,392,2388,100.0,38.77,23.2324,,
69,151,0.0026,0.0002,100.0,518.67,642.57,1585.42,1406.85,14.62,21.61,554.12,2388.03,9058.23,1.3,47.5,521.81,2388.04,8141.88,8.431,0.03,392,2388,100.0,38.79,23.3772,,
69,152,0.0044,-0.0004,100.0,518.67,642.21,1586.79,1407.53,14.62,21.61,553.96,2388.07,9064.66,1.3,47.51,521.45,2388.09,8137.54,8.4366,0.03,392,2388,100.0,38.74,23.2671,,
69,153,0.0006,0.0002,100.0,518.67,643.05,1596.96,1402.22,14.62,21.61,553.95,2388.1,9057.5,1.3,47.41,521.67,2388.07,8139.64,8.4288,0.03,393,2388,100.0,38.72,23.3215,,
69,154,0.0004,0.0004,100.0,518.67,642.58,1587.36,1396.77,14.62,21.61,553.9,2388.07,9054.28,1.3,47.32,522.09,2388.08,8136.45,8.4378,0.03,392,2388,100.0,38.85,23.3733,,
69,155,0.0013,0.0004,100.0,518.67,642.46,1594.33,1403.29,14.62,21.61,553.89,2388.07,9059.38,1.3,47.48,522.21,2388.11,8138.75,8.4315,0.03,393,2388,100.0,38.8,23.3146,,
69,156,0.0043,-0.0005,100.0,518.67,642.81,1586.49,1409.77,14.62,21.61,553.22,2388.05,9048.42,1.3,47.47,521.93,2388.06,8141.24,8.414,0.03,391,2388,100.0,38.77,23.3228,,
69,157,0.0018,-0.0005,100.0,518.67,642.48,1585.83,1399.0,14.62,21.61,553.49,2388.13,9054.1,1.3,47.32,521.82,2388.11,8139.99,8.4459,0.03,393,2388,100.0,38.96,23.2912,,
69,158,0.0022,-0.0002,100.0,518.67,642.56,1595.06,1398.21,14.62,21.61,554.08,2388.06,9052.65,1.3,47.37,521.81,2388.04,8136.83,8.4165,0.03,394,2388,100.0,38.89,23.2278,,
69,159,-0.0011,0.0002,100.0,518.67,642.78,1588.47,1403.68,14.62,21.61,554.27,2388.02,9064.91,1.3,47.5,521.45,2388.1,8140.89,8.4397,0.03,394,2388,100.0,38.96,23.2551,,
69,160,-0.0016,0.0001,100.0,518.67,642.24,1590.67,1396.04,14.62,21.61,554.06,2388.09,9055.43,1.3,47.5,521.62,2388.09,8137.14,8.4351,0.03,394,2388,100.0,38.96,23.2379,,
